,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2307,287,330,0,58,107,7,14,9,7,5,12,67,52,243,225,1,1,303,333,0,0,0
2308,166,198,42,215,144,6,5,0,4,4,1,92,43,272,266,10,9,148,205,1,0,0
2309,90,155,19,215,144,6,13,16,7,0,7,96,73,220,203,10,9,83,153,1,57,1
2310,182,255,0,50,133,9,9,0,8,6,8,73,54,232,232,1,2,211,247,0,0,0
2311,261,377,0,215,144,3,18,4,4,9,10,64,21,508,503,10,9,268,388,0,0,0
2312,122,148,28,0,49,7,37,6,6,12,10,88,49,96,39,10,9,103,160,1,19,1
2313,141,236,0,19,85,7,7,6,2,7,5,70,52,370,366,7,6,151,217,0,0,0
2314,142,146,0,19,9,12,6,16,15,0,7,97,78,434,440,10,9,117,153,0,0,0
2315,210,255,0,215,144,5,11,16,5,0,10,63,60,508,503,10,9,231,254,0,50,1
2316,239,306,0,96,111,2,22,0,12,15,5,30,17,262,240,1,1,233,313,0,0,0
2317,40,21,104,215,144,15,27,15,13,8,12,99,100,508,503,10,9,399,468,1,23,1
2318,124,149,0,215,144,15,19,13,14,11,13,66,57,257,283,10,7,131,161,0,0,0
2319,171,204,6,215,144,3,13,6,7,8,6,76,41,293,319,10,9,169,211,0,0,0
2320,108,199,0,36,96,6,18,3,6,10,12,57,51,207,179,2,7,150,199,0,27,1
2321,219,219,0,32,28,16,64,5,0,4,5,78,63,315,323,8,8,206,227,0,0,0
2322,230,212,0,34,90,15,25,15,15,13,17,62,77,258,269,1,7,220,198,0,2,0
2323,137,256,2,215,144,8,13,4,2,2,4,69,40,296,287,10,9,181,255,0,0,0
2324,315,325,4,62,30,12,16,13,11,8,9,74,86,190,187,7,7,312,303,0,4,0
2325,224,294,0,50,105,11,11,16,12,0,7,50,47,216,226,0,0,266,283,0,0,0
2326,184,270,0,58,118,9,14,6,9,5,11,62,56,320,311,6,1,200,272,0,0,0
2327,289,350,0,92,114,9,28,9,9,8,23,65,41,219,212,3,6,311,339,0,0,0
2328,269,293,0,109,96,9,15,9,0,4,9,44,48,226,241,4,5,308,285,0,0,0
2329,266,338,0,74,97,9,15,10,14,13,7,29,25,250,231,3,2,259,340,0,0,0
2330,198,262,23,215,144,12,19,16,5,0,8,71,51,228,244,10,9,212,256,1,153,1
2331,263,252,4,60,18,0,18,2,0,12,16,59,68,344,356,5,7,264,250,0,0,0
2332,171,281,0,215,144,14,34,3,6,8,19,71,39,188,107,10,9,172,285,0,2,0
2333,184,220,0,120,144,16,64,16,16,39,39,37,20,508,503,10,9,159,202,0,0,0
2334,223,295,0,157,144,2,16,10,1,6,4,62,37,246,243,10,9,249,301,0,0,0
2335,267,271,0,215,144,4,20,4,3,7,10,82,72,277,271,10,9,262,274,0,0,0
2336,123,164,2,21,76,13,13,13,15,8,8,75,53,276,298,2,7,131,172,0,0,0
2337,178,201,76,13,39,8,16,15,12,9,10,90,75,373,383,7,7,161,188,1,49,1
2338,165,247,0,38,102,9,15,0,12,7,5,68,26,335,314,0,4,184,256,0,0,0
2339,92,169,0,215,144,13,7,5,15,3,4,89,59,341,337,5,1,118,170,0,2,0
2340,191,289,0,50,74,0,24,10,0,4,19,69,50,325,326,7,6,236,285,0,0,0
2341,194,228,0,215,144,9,15,9,10,10,9,59,53,295,300,10,9,231,229,0,0,0
2342,177,174,0,11,0,3,18,3,5,10,8,97,74,298,308,7,7,146,182,0,10,1
2343,202,300,0,215,144,1,15,6,4,3,8,62,35,508,503,10,9,242,307,0,0,0
2344,106,149,0,32,56,3,25,5,3,9,12,55,49,333,330,7,6,139,144,0,0,0
2345,290,297,0,215,144,5,14,4,5,9,13,67,67,277,273,10,9,299,302,0,0,0
2346,168,198,0,215,144,0,16,9,2,8,12,59,50,372,375,10,9,167,182,0,22,1
2347,117,111,53,15,72,12,28,12,8,11,7,68,59,99,171,4,4,106,113,1,12,1
2348,214,219,0,42,82,3,25,3,3,17,17,58,52,274,241,2,6,198,221,0,28,1
2349,237,387,0,215,144,0,11,3,1,1,4,72,26,243,220,10,9,280,394,0,0,0
2350,65,142,0,9,96,5,10,2,5,1,8,97,66,375,346,10,9,54,151,0,0,0
2351,235,216,10,25,1,16,64,10,10,12,10,83,72,239,267,8,8,213,203,1,0,0
2352,279,277,38,215,144,1,17,1,1,7,12,75,78,278,281,10,9,286,272,1,31,1
2353,214,193,4,48,35,8,24,10,2,13,14,54,60,337,359,2,7,204,187,0,19,1
2354,83,151,4,3,68,6,25,5,6,6,18,81,42,376,361,1,7,78,145,0,0,0
2355,152,311,0,215,144,1,23,6,9,10,9,45,19,508,503,10,9,256,317,0,0,0
2356,242,268,0,215,144,5,15,15,10,5,12,79,72,242,244,10,9,238,277,0,0,0
2357,287,342,0,110,24,15,30,14,6,4,18,52,48,178,159,6,4,302,335,0,64,1
2358,200,307,0,215,144,9,16,1,9,9,13,73,49,318,300,10,9,225,300,0,0,0
2359,310,329,286,95,46,3,6,4,3,2,6,77,74,200,192,7,5,313,324,1,0,0
2360,101,166,2,13,40,10,16,10,8,7,12,66,61,354,358,10,9,151,161,0,0,0
2361,104,165,2,11,84,13,14,14,13,6,12,84,56,227,215,1,2,115,175,0,0,0
2362,150,179,0,21,144,14,5,2,11,5,5,97,68,299,297,8,7,123,168,0,6,0
2364,77,103,0,215,144,16,64,16,2,39,6,99,100,508,503,10,9,399,108,0,0,0
2365,126,236,2,215,144,15,13,12,3,6,4,50,25,508,503,10,9,191,243,0,0,0
2366,194,243,0,32,73,5,15,7,5,8,10,69,47,316,281,7,7,193,243,0,8,0
2367,181,198,0,0,144,8,21,11,12,12,7,62,81,390,409,10,9,180,169,0,32,1
2368,247,335,0,215,144,1,11,4,1,4,8,95,47,508,503,10,9,234,323,0,2,0
2369,141,210,0,27,75,2,13,9,9,4,7,62,37,338,332,6,1,185,217,0,0,0
2370,120,164,0,13,144,15,10,12,12,7,7,95,59,320,322,8,1,104,171,0,0,0
2371,159,217,2,215,144,7,17,15,7,8,14,79,43,166,174,8,6,142,199,0,2,0
2372,205,202,429,215,144,2,27,0,1,17,7,83,76,268,302,8,8,187,184,2,262,1
2373,99,145,4,215,144,8,11,8,11,10,5,92,61,305,323,7,6,110,149,0,0,0
2374,178,204,0,215,144,12,19,3,1,5,8,63,61,286,276,10,8,183,194,0,0,0
2375,235,194,8,36,0,16,64,16,16,39,39,75,73,268,271,8,7,214,205,0,25,1
2376,159,301,0,215,144,7,19,8,7,6,13,49,11,253,245,10,9,229,304,0,0,0
2377,147,181,0,15,81,8,13,15,8,7,5,68,50,278,287,7,7,160,183,0,0,0
2378,86,185,0,215,144,13,13,0,7,2,8,70,32,338,332,10,9,133,196,0,0,0
2379,263,300,0,215,144,9,10,13,10,6,5,57,69,212,234,10,9,301,275,0,67,1
2380,286,390,0,129,130,9,23,2,2,13,15,28,18,159,157,0,5,346,376,0,0,0
2381,174,349,0,215,144,3,17,4,14,6,10,31,15,286,281,10,9,303,355,0,0,0
2382,144,281,12,38,115,14,13,1,15,6,8,81,36,240,253,4,5,190,276,1,0,0
2383,242,293,0,86,117,2,14,15,13,7,5,25,44,179,187,6,6,242,294,0,0,0
2384,98,146,4,34,98,8,14,11,8,8,8,82,43,376,386,3,4,100,153,0,0,0
2385,267,320,8,215,144,6,22,3,7,11,13,66,25,508,503,10,9,258,327,0,0,0
2386,188,301,0,109,125,8,17,9,2,11,13,41,17,319,308,0,1,212,300,0,0,0
2387,160,175,2,215,144,9,18,8,8,11,12,96,72,354,370,8,7,141,174,0,0,0
2388,157,135,28,19,0,11,13,12,11,5,7,93,68,362,355,7,7,132,144,1,0,0
2389,219,213,6,34,93,16,64,7,12,1,8,88,62,307,337,5,4,196,219,0,0,0
2390,198,298,0,215,144,2,25,0,0,15,10,44,18,508,503,10,9,237,302,0,0,0
2391,111,176,0,215,144,16,64,4,7,3,2,63,44,508,503,0,1,122,175,0,0,0
2392,126,236,0,48,105,2,18,9,2,7,12,56,30,346,328,4,1,181,241,0,0,0
2393,135,144,0,36,41,8,14,10,12,3,5,53,53,349,359,7,5,140,153,0,0,0
2394,261,307,0,215,144,16,64,4,9,2,6,85,62,508,503,6,1,254,317,0,0,0
2395,213,227,16,17,48,9,9,11,2,3,5,79,59,400,401,7,7,199,230,1,2,0
2396,175,271,0,38,101,13,7,12,14,1,3,67,38,279,272,1,2,215,278,0,0,0
2397,128,200,21,23,77,15,17,5,13,7,7,69,56,295,315,2,5,173,200,1,2,0
2398,232,223,16,215,144,10,15,11,8,7,8,82,75,267,269,10,9,228,224,1,0,0
2399,196,277,0,215,101,2,26,8,11,10,15,46,29,279,283,1,9,222,281,0,0,0
2400,268,285,0,38,64,16,64,4,1,1,11,80,63,252,228,3,6,259,295,0,102,1
2401,286,267,0,215,144,1,15,0,1,14,13,74,64,318,328,10,9,268,271,0,0,0
2402,171,179,0,11,81,15,31,6,6,12,17,56,33,138,162,7,7,170,180,0,0,0
2403,310,264,22,82,0,2,37,2,2,17,20,89,89,161,170,8,8,282,259,1,421,1
2404,222,277,0,1,80,4,7,12,4,1,5,93,60,316,303,8,1,211,270,0,0,0
2405,178,246,429,44,94,6,18,6,5,9,6,73,44,298,285,10,9,173,244,2,0,0
2406,287,298,6,40,71,9,11,8,0,7,10,66,52,254,247,7,1,286,301,0,0,0
2407,228,273,9,34,119,2,14,2,2,9,12,72,60,279,291,3,2,265,280,0,0,0
2408,85,195,0,32,103,2,12,16,2,0,5,69,30,326,304,1,9,119,205,0,0,0
2409,251,330,2,108,72,15,21,0,0,8,4,48,24,248,246,5,7,263,326,0,2,0
2410,216,215,2,215,144,13,20,15,12,10,12,52,53,266,290,10,9,214,201,0,10,1
2411,117,150,0,9,61,15,6,6,13,5,8,81,60,449,448,7,6,103,145,0,0,0
2412,215,399,0,215,144,6,17,10,5,5,11,43,7,275,250,10,9,274,396,0,0,0
2413,199,299,8,13,63,15,14,14,15,4,7,97,51,313,297,8,6,189,282,0,0,0
2414,174,217,10,25,69,6,11,16,9,0,6,80,59,362,343,7,2,159,210,1,0,0
2415,126,166,0,15,71,8,16,13,8,6,10,87,53,391,396,7,5,136,164,0,0,0
2416,314,331,0,215,144,8,32,9,9,5,19,70,81,188,186,10,9,330,298,0,194,1
2417,200,183,104,215,144,7,41,14,14,20,14,69,68,74,128,10,9,202,185,1,162,1
2418,148,282,0,65,138,0,8,1,1,6,4,53,30,288,283,1,1,208,277,0,0,0
2419,160,271,0,40,103,7,13,6,7,6,10,66,27,326,290,4,5,206,277,0,0,0
2420,278,309,2,215,144,4,23,3,4,5,21,79,74,289,290,10,9,276,291,0,2,0
2421,132,181,2,34,115,11,15,11,12,4,10,83,55,334,358,10,9,156,189,0,0,0
2422,226,203,89,15,6,16,64,9,9,16,15,84,82,199,222,8,8,197,202,1,2,0
2423,212,293,0,23,136,9,16,1,0,11,10,56,26,279,275,0,2,227,293,0,0,0
2424,215,221,129,46,103,13,25,13,13,14,11,46,35,188,198,1,1,199,229,1,0,0
2425,104,198,0,50,112,12,16,11,12,6,11,64,37,333,346,1,3,161,207,0,0,0
2426,115,195,23,215,91,11,7,1,11,6,5,58,43,297,307,1,6,172,201,1,0,0
2427,142,302,0,215,144,6,19,3,6,12,13,29,11,508,503,10,9,222,310,0,0,0
2428,215,218,178,67,69,13,27,13,15,15,18,78,44,212,268,6,3,188,229,1,2,0
2429,140,236,0,215,144,13,19,3,13,7,14,64,35,508,503,10,9,195,216,0,0,0
2430,125,163,8,215,144,1,12,1,3,7,5,97,83,508,503,10,9,103,164,0,0,0
2431,148,187,0,15,43,13,37,12,5,12,10,51,62,241,282,10,9,185,177,0,6,0
2432,195,302,0,215,144,14,13,1,7,3,9,83,37,321,319,10,9,216,312,0,0,0
2433,333,367,0,56,76,6,32,9,14,6,13,65,53,211,195,5,7,340,375,0,102,1
2434,188,306,0,215,144,14,16,10,13,1,10,63,28,269,272,10,9,225,311,0,0,0
2435,63,158,6,11,81,7,5,0,14,5,1,89,51,351,339,2,5,89,159,0,2,0
2436,309,335,0,54,91,0,13,10,0,9,13,63,61,190,180,5,5,332,344,0,0,0
2437,41,218,0,215,144,7,15,7,15,8,10,53,26,508,503,10,9,159,224,0,0,0
2438,284,284,16,44,1,1,10,2,13,8,4,93,91,268,260,8,8,265,272,1,13,1
2439,306,305,388,134,11,12,34,13,13,9,17,94,88,159,159,8,8,282,295,1,64,1
2440,262,299,2,215,144,1,11,10,1,6,8,59,59,313,310,10,9,294,306,0,0,0
2441,191,199,61,40,95,15,45,7,13,19,14,47,44,2,46,6,7,198,193,1,4,0
2442,174,162,25,215,64,13,22,15,15,8,8,60,48,235,259,10,9,164,163,1,108,1
2443,163,205,0,21,77,16,9,0,6,2,8,71,46,347,331,7,1,157,215,0,0,0
2444,129,153,4,215,144,16,64,0,0,20,15,98,96,508,503,10,9,119,157,0,9,0
2445,187,268,0,36,40,5,15,1,1,5,8,82,65,302,296,7,7,229,258,0,22,1
2446,325,359,0,215,144,14,23,3,6,9,11,15,29,165,136,8,5,329,359,0,0,0
2447,150,239,0,215,144,10,11,2,6,8,8,87,24,339,334,5,9,167,242,0,0,0
2448,222,395,0,215,144,7,38,10,14,2,7,43,20,181,150,10,1,283,391,0,68,1
2449,256,250,112,58,19,11,28,12,11,13,22,87,64,284,313,8,8,225,246,1,13,1
2450,100,198,0,23,144,0,9,16,1,0,4,67,28,386,362,10,9,151,206,0,0,0
2451,318,339,0,36,60,3,29,10,3,6,13,73,94,181,183,7,7,327,262,0,167,1
2452,151,167,9,215,144,9,24,10,10,17,14,69,57,254,281,1,1,152,178,0,2,0
2453,174,159,22,215,144,8,23,11,8,12,17,88,61,260,306,7,7,144,159,1,2,0
2454,156,131,0,13,81,2,17,2,2,10,7,63,85,397,394,5,6,133,136,0,18,1
2455,236,259,0,67,43,14,27,7,6,3,13,49,35,197,163,8,6,221,266,0,6,0
2456,232,313,0,92,107,1,15,8,0,9,14,45,44,267,244,1,1,282,305,0,0,0
2457,309,335,0,96,120,1,17,1,4,6,17,59,48,226,223,3,1,329,336,0,0,0
2458,169,236,0,58,42,15,25,12,15,12,17,71,77,219,243,7,8,217,192,0,9,0
2459,211,247,4,42,34,12,24,1,4,9,9,73,67,155,136,8,7,215,246,0,4,0
2460,261,336,0,215,144,1,23,4,0,8,7,38,22,244,246,10,1,276,325,0,0,0
2461,145,137,13,17,32,11,16,15,12,4,8,90,70,322,338,7,7,120,137,1,4,0
2462,199,212,0,38,20,10,14,7,8,3,5,64,66,236,250,7,7,206,216,0,26,1
2463,149,263,0,215,144,13,17,9,15,7,12,56,24,294,288,1,1,201,262,0,0,0
2464,182,273,0,52,103,1,15,14,1,3,15,67,46,297,286,1,1,230,269,0,0,0
2465,102,115,0,215,144,13,26,14,13,9,12,28,53,508,503,10,9,96,112,0,0,0
2466,159,243,0,50,114,12,11,16,15,0,8,64,55,262,253,4,6,223,233,0,0,0
2467,185,224,38,34,83,16,64,13,1,4,6,54,55,187,203,1,6,198,197,1,2,0
2468,165,216,2,215,144,9,25,10,10,13,14,57,34,309,333,6,2,170,221,0,0,0
2469,182,245,0,38,29,15,20,15,12,3,12,88,39,251,253,4,0,168,243,0,0,0
2470,108,223,0,54,105,2,16,12,9,2,11,42,22,322,298,1,3,165,232,0,0,0
2471,154,219,0,11,100,11,16,11,11,6,12,66,34,294,294,0,1,171,227,0,0,0
2472,306,301,149,54,1,13,25,13,13,7,12,90,86,170,166,8,8,296,297,1,89,1
2474,184,179,19,84,63,15,48,13,12,25,15,59,47,183,242,3,6,168,179,1,0,0
2475,256,239,2,215,144,11,22,11,8,19,14,76,67,238,240,10,9,240,242,0,0,0
2476,134,144,4,15,7,12,22,6,6,8,12,82,69,310,266,8,8,134,149,0,64,1
2477,217,217,0,65,98,8,20,10,8,16,15,39,54,308,318,1,5,216,205,0,2,0
2478,234,346,0,67,32,14,17,6,14,6,15,61,30,193,206,2,7,282,349,0,0,0
2479,295,402,0,147,117,8,18,10,11,12,9,5,3,171,169,1,0,303,395,0,0,0
2480,221,183,0,44,54,13,30,13,13,12,19,84,44,247,271,7,6,188,183,0,23,1
2481,219,363,0,215,144,10,20,1,10,9,15,37,39,267,253,10,9,314,336,0,0,0
2482,216,339,0,84,118,1,19,4,1,11,5,62,27,242,236,0,3,273,346,0,0,0
2483,290,275,0,215,144,2,20,2,9,15,17,60,65,297,307,1,7,273,268,0,0,0
2484,110,232,0,27,109,3,15,13,3,1,3,76,40,323,305,4,7,149,243,0,0,0
2485,140,282,0,215,144,13,27,16,7,0,16,80,21,508,503,10,9,170,281,0,0,0
2486,147,209,0,63,50,8,11,15,2,6,8,58,66,317,311,6,7,185,206,0,4,0
2487,211,270,0,67,119,1,11,0,1,5,9,46,45,364,351,3,1,269,271,0,0,0
2488,217,373,0,80,119,1,16,6,1,8,14,65,38,241,214,2,3,261,365,0,0,0
2489,226,321,0,102,135,2,19,2,12,11,7,47,25,195,191,1,1,265,320,0,0,0
2490,109,196,0,23,103,2,17,2,2,11,9,53,33,370,369,1,3,162,198,0,0,0
2491,295,295,16,69,21,9,22,10,10,12,8,68,69,283,278,7,7,298,306,1,8,0
2492,168,176,429,215,107,8,22,8,11,13,15,65,39,306,339,5,9,158,189,2,44,1
2493,74,113,0,13,81,6,11,6,7,7,8,77,52,387,382,1,7,65,124,0,0,0
2494,190,263,0,215,144,14,23,7,13,10,13,43,63,185,169,10,9,235,248,0,31,1
2495,144,168,56,215,144,7,22,7,6,11,11,82,58,166,164,8,8,137,178,1,28,1
2497,274,257,10,56,59,11,18,8,8,16,15,84,81,302,303,7,4,246,258,1,6,0
2498,241,270,48,50,41,3,18,3,14,11,10,82,39,207,210,7,7,229,280,1,2,0
2499,217,353,0,96,128,5,18,0,5,9,7,47,8,239,225,0,0,247,352,0,0,0
2500,276,317,0,70,144,13,21,3,14,7,6,88,58,131,135,8,6,247,310,0,29,1
2501,208,239,0,215,144,9,19,0,9,6,13,62,50,333,342,10,9,212,242,0,0,0
2502,61,176,0,29,92,7,13,16,6,0,11,82,38,329,300,0,0,83,180,0,0,0
2503,138,251,0,215,144,10,25,9,10,15,14,65,27,243,237,0,9,158,256,0,0,0
2504,117,127,0,3,5,6,13,6,6,6,6,95,75,319,314,7,4,100,134,0,4,0
2505,239,240,0,110,50,8,19,13,12,5,10,58,35,212,233,8,5,209,244,0,13,1
2506,195,195,71,30,4,1,12,10,10,7,8,79,72,205,237,7,8,199,195,1,2,0
2507,273,285,360,109,0,13,4,7,4,1,3,79,85,193,196,8,8,275,264,1,13,1
2508,164,185,8,215,144,16,64,9,9,2,10,75,66,508,503,5,6,168,190,0,26,1
2509,252,321,0,76,112,12,15,1,12,6,7,50,34,319,299,1,3,261,321,0,0,0
2510,171,187,0,38,60,12,15,12,8,11,11,71,58,366,387,6,7,160,185,0,0,0
2511,173,179,81,11,79,16,64,7,15,4,10,91,69,388,421,6,7,165,183,1,4,0
2512,121,191,0,32,100,12,15,9,12,4,10,73,43,250,237,1,2,158,201,0,26,1
2514,128,155,113,36,144,15,23,12,15,15,12,61,38,225,263,6,7,115,159,1,0,0
2515,279,409,0,109,127,14,19,9,14,3,13,41,15,215,195,4,1,300,412,0,0,0
2516,69,109,0,215,144,11,27,11,16,16,39,69,100,508,503,10,9,70,468,0,0,0
2517,136,201,19,15,130,11,20,11,11,6,14,72,44,334,400,10,9,168,201,1,0,0
2518,178,232,0,215,144,8,19,8,9,16,18,57,57,335,335,10,9,224,224,0,0,0
2520,110,113,6,9,7,12,5,11,2,3,5,78,60,434,423,10,9,95,122,0,0,0
2521,165,223,0,215,144,9,17,10,2,14,8,63,63,326,344,10,9,221,195,0,0,0
2522,215,199,211,70,1,10,23,10,10,15,19,95,84,272,328,8,8,183,198,1,72,1
2523,186,172,61,19,3,12,18,12,15,10,7,93,92,308,321,7,7,169,178,1,85,1
2524,158,240,0,215,144,4,9,4,8,4,5,91,67,317,307,10,9,160,227,0,2,0
2525,169,322,0,27,127,7,14,0,6,6,1,74,33,214,205,10,9,202,315,0,0,0
2526,173,141,0,215,144,11,29,8,8,17,9,51,48,286,293,3,9,148,154,0,0,0
2527,115,116,90,3,39,13,32,6,13,14,22,92,71,115,91,5,8,106,127,1,125,1
2528,157,235,0,215,144,3,15,14,6,4,10,54,33,368,331,10,9,181,243,0,0,0
2529,257,385,0,29,105,8,22,13,9,8,16,87,40,155,162,7,1,243,357,0,0,0
2530,129,468,1,215,144,16,64,16,7,0,2,68,44,508,503,1,4,135,170,0,269,1
2531,120,176,0,36,144,12,12,15,12,5,7,74,45,310,309,4,2,121,188,0,0,0
2532,76,238,0,215,144,9,13,10,11,11,6,59,25,292,286,2,9,153,227,0,0,0
2533,198,311,0,82,122,1,15,4,2,11,8,34,18,256,241,4,5,245,314,0,0,0
2534,157,172,0,21,29,12,20,15,8,9,13,74,65,321,328,7,7,140,159,0,12,1
2535,189,201,0,58,15,11,14,14,11,6,11,80,82,275,293,10,9,195,200,0,2,0
2536,82,185,0,215,144,2,10,14,6,2,1,74,44,317,329,10,9,129,187,0,48,1
2537,159,200,0,70,134,11,23,12,10,11,18,46,43,307,353,10,9,155,185,0,0,0
2538,116,252,0,215,98,0,11,1,8,2,5,48,22,356,345,0,0,175,256,0,0,0
2539,217,341,0,215,144,12,12,1,6,6,5,53,23,280,263,10,9,249,333,0,0,0
2540,156,191,2,25,49,11,12,16,10,0,5,89,57,310,317,7,5,143,193,0,0,0
2541,259,233,265,215,144,9,23,9,0,14,10,83,73,272,281,10,9,239,246,1,10,1
2542,175,264,2,25,96,2,13,7,9,7,8,72,49,271,281,1,5,205,270,0,0,0
2543,135,239,0,100,82,2,19,0,9,17,11,31,20,276,262,1,7,211,245,0,0,0
2544,146,232,0,215,73,4,30,0,1,12,21,49,36,325,328,2,5,211,239,0,0,0
2545,104,202,0,29,99,12,19,12,12,8,16,74,35,271,265,0,1,128,208,0,0,0
2546,222,311,0,67,104,4,9,5,12,8,5,55,32,329,299,1,4,265,319,0,0,0
2547,204,339,0,67,52,7,43,6,13,14,26,42,20,63,76,8,8,257,318,0,6,0
2548,163,204,0,215,144,11,15,11,9,11,9,63,59,352,368,10,9,195,197,0,4,0
2549,278,368,0,100,131,12,13,1,12,2,10,42,36,216,218,1,1,338,347,0,0,0
2550,241,236,55,78,0,11,13,8,11,5,9,78,68,293,300,8,8,217,243,1,2,0
2551,317,318,0,215,144,1,16,5,4,7,10,77,95,236,262,10,9,320,280,0,53,1
2552,205,298,0,69,81,3,36,3,3,25,11,32,100,281,274,1,7,244,312,0,0,0
2553,262,260,0,84,81,5,15,5,0,11,9,62,55,299,278,10,9,248,261,0,0,0
2554,124,244,0,215,144,9,13,9,10,10,8,62,38,508,503,10,9,217,250,0,0,0
2555,98,182,2,11,86,11,7,1,12,2,7,97,58,430,418,5,4,92,190,0,0,0
2556,136,218,0,32,108,12,12,12,5,8,5,31,25,373,376,1,1,175,218,0,0,0
2557,166,292,0,65,111,9,12,8,8,7,8,64,18,352,355,3,0,165,284,0,0,0
2558,151,193,15,46,81,3,34,3,14,12,13,90,38,254,270,7,3,144,204,1,0,0
2559,171,174,12,3,5,15,11,15,13,4,7,94,74,255,270,8,7,163,179,1,0,0
2560,111,131,56,36,29,3,27,3,6,17,19,60,52,159,124,6,7,114,142,1,2,0
2561,130,186,0,215,144,14,12,7,10,9,9,79,60,389,377,8,9,120,189,0,0,0
2562,283,267,211,215,144,13,6,15,16,6,0,91,76,235,227,10,9,254,278,1,175,1
2563,318,335,0,106,144,6,47,3,1,10,5,18,54,138,199,8,8,340,280,0,0,0
2564,191,228,22,7,87,15,5,12,4,4,5,78,56,311,288,3,3,192,239,1,0,0
2565,270,277,0,54,6,10,14,10,10,11,7,65,69,283,278,7,7,274,285,0,23,1
2566,252,306,0,40,112,0,8,12,1,2,6,59,55,257,251,2,2,291,306,0,0,0
2567,160,166,79,21,144,7,31,13,15,11,11,86,76,220,269,10,9,155,170,1,31,1
2569,124,164,12,215,144,10,22,8,10,11,10,62,50,271,301,10,9,134,167,1,49,1
2570,175,192,0,44,6,3,24,3,12,16,5,62,74,285,303,7,7,171,161,0,27,1
2571,145,167,2,60,93,14,32,14,14,23,20,54,38,230,241,2,3,141,175,0,0,0
2572,147,201,4,19,45,7,28,6,6,9,16,74,57,220,248,10,9,162,195,0,26,1
2574,344,345,0,78,119,14,17,14,14,10,15,62,59,209,204,4,3,340,351,0,0,0
2575,185,241,0,86,56,7,24,6,7,16,20,47,38,151,137,5,6,201,235,0,0,0
2576,143,154,0,215,144,2,9,8,10,6,5,83,62,508,503,10,9,134,156,0,6,0
2577,209,252,0,215,144,4,20,6,4,2,14,68,63,365,354,10,9,229,246,0,0,0
2578,144,196,0,215,144,13,18,14,14,7,9,52,32,508,503,10,9,155,202,0,0,0
2579,260,299,0,52,77,5,23,5,5,12,19,71,64,263,278,6,5,277,289,0,8,0
2580,35,234,0,215,144,4,9,4,0,8,8,61,24,508,503,10,9,164,240,0,0,0
2581,164,158,19,29,53,16,64,12,11,10,5,56,52,321,351,6,6,158,165,1,0,0
2582,249,338,56,54,144,9,16,16,2,0,14,97,50,252,242,10,9,228,342,1,2,0
2583,260,289,0,58,93,2,15,10,0,6,6,60,58,292,281,3,4,282,286,0,0,0
2584,193,175,22,21,0,14,5,13,15,4,5,91,80,282,294,7,7,174,187,1,43,1
2585,291,324,10,13,81,1,4,12,1,2,5,68,67,156,146,5,5,305,313,1,0,0
2586,176,240,0,32,94,0,8,12,5,4,4,66,40,335,306,1,6,211,250,0,0,0
2587,146,229,2,46,114,12,12,1,12,4,9,65,43,295,288,6,1,196,233,0,0,0
2588,152,300,0,215,144,3,20,4,3,7,12,50,28,384,362,0,1,203,306,0,0,0
2589,138,252,0,38,110,4,12,4,1,7,6,46,27,417,388,0,0,205,260,0,0,0
2590,109,154,65,27,90,14,23,6,14,9,14,90,51,274,292,5,3,126,163,1,9,0
2591,138,147,118,38,64,7,23,13,15,11,15,95,64,260,292,7,6,134,151,1,10,1
2592,294,331,0,60,110,14,18,8,14,5,17,69,52,241,226,1,1,307,337,0,0,0
2593,132,259,2,215,144,9,18,6,1,1,13,70,56,338,347,10,9,202,233,0,0,0
2594,319,428,0,128,116,6,28,4,1,13,11,35,14,192,169,1,1,353,440,0,33,1
2595,182,336,0,88,114,4,11,1,14,2,3,42,16,348,335,5,2,218,332,0,0,0
2596,171,192,8,34,56,14,29,14,14,16,17,66,61,276,298,6,2,187,197,0,0,0
2597,294,372,0,215,144,2,17,5,4,4,4,73,45,241,228,10,9,304,382,0,0,0
2598,318,387,6,104,91,10,24,2,9,10,14,31,21,222,224,7,4,324,377,0,0,0
2599,226,269,0,54,87,15,18,8,12,7,16,71,46,295,287,2,1,213,263,0,0,0
2600,253,265,21,215,144,16,64,9,9,2,6,72,60,508,503,7,7,258,277,1,0,0
2601,191,221,8,67,80,13,30,14,13,15,18,41,26,143,155,10,9,194,229,0,2,0
2602,254,208,10,114,0,9,19,9,0,9,9,80,75,283,282,8,8,225,215,1,12,1
2603,237,269,0,215,144,14,27,13,13,11,19,49,23,174,182,4,1,216,268,0,0,0
2605,103,143,13,215,144,0,21,2,0,3,4,93,53,508,503,10,9,87,138,1,0,0
2606,281,307,0,46,104,1,8,7,3,4,6,75,64,235,230,2,3,300,317,0,0,0
2607,170,187,2,215,144,6,15,7,5,3,11,73,62,328,308,10,4,175,182,0,0,0
2608,70,156,2,9,144,8,17,12,12,4,11,89,67,302,304,1,7,111,156,0,0,0
