,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
10985,2.5,15.9,0.0,3.0,8.7,2,37.0,11,9,7.0,19.0,78.0,39.0,1027.6,1024.6,6.0,5.0,7.6,15.3,0,0.0,0
10986,9.6,14.1,0.8,3.2,0.0,9,15.0,6,2,6.0,6.0,87.0,87.0,1019.0,1017.1,,,11.0,12.5,0,3.8,1
10987,17.8,33.2,0.0,10.2,10.0,11,46.0,11,1,31.0,20.0,6.0,14.0,1014.5,1009.4,0.0,0.0,25.4,31.1,0,0.0,0
10988,16.0,31.3,0.0,4.5,,1,31.0,16,1,0.0,9.0,77.0,40.0,1015.4,1012.0,,,22.1,30.1,0,0.0,0
10989,19.5,23.0,4.0,8.8,9.7,16,,8,10,26.0,26.0,66.0,60.0,1020.1,1019.2,6.0,5.0,21.7,22.5,1,0.2,0
10990,13.6,28.8,0.0,9.2,13.3,10,48.0,13,10,24.0,24.0,70.0,45.0,1017.0,1014.8,1.0,1.0,18.5,27.1,0,0.0,0
10991,12.4,32.7,0.0,,,6,54.0,5,6,11.0,28.0,99.0,24.0,1017.8,1010.0,,,16.0,30.5,0,0.2,0
10992,11.3,34.5,0.0,7.4,8.6,3,50.0,3,7,26.0,30.0,16.0,13.0,1014.1,1009.0,6.0,,25.0,33.0,0,0.0,0
10993,-0.4,15.6,0.0,,9.0,1,26.0,1,1,9.0,6.0,65.0,32.0,1029.4,1026.6,0.0,0.0,8.4,15.6,0,0.0,0
10994,9.4,16.6,0.2,1.8,4.1,9,41.0,10,8,22.0,22.0,79.0,67.0,1018.8,1016.9,5.0,7.0,13.1,15.2,0,0.0,0
10995,9.9,20.8,0.0,5.0,9.5,12,35.0,4,11,6.0,19.0,55.0,45.0,1018.4,1016.7,,,16.1,18.4,0,0.0,0
10996,15.9,20.1,0.0,4.4,8.6,11,46.0,15,8,17.0,22.0,64.0,68.0,1020.2,1017.9,6.0,5.0,19.2,18.3,0,2.6,1
10997,2.7,13.0,0.0,1.6,8.9,6,30.0,7,6,19.0,13.0,74.0,43.0,1024.9,1021.0,2.0,1.0,4.2,12.6,0,0.0,0
10998,21.1,27.2,0.0,,,9,31.0,11,2,9.0,17.0,97.0,86.0,,,,,21.5,22.0,0,10.0,1
10999,11.6,21.0,0.0,,13.3,15,41.0,12,15,17.0,24.0,57.0,33.0,1014.3,1014.7,,,16.3,20.5,0,0.0,0
11000,17.7,27.9,0.0,5.8,10.4,8,35.0,8,9,19.0,15.0,66.0,51.0,1018.1,1014.9,3.0,3.0,23.2,26.4,0,0.0,0
11001,18.0,24.6,0.0,8.0,7.4,8,46.0,12,12,19.0,28.0,68.0,50.0,1012.9,1013.1,7.0,4.0,18.1,22.6,0,0.2,0
11002,19.2,31.0,0.0,7.6,13.1,16,,1,2,11.0,24.0,55.0,72.0,1007.6,1003.2,0.0,1.0,26.9,25.4,0,0.2,0
11003,19.6,28.6,62.8,6.4,4.2,11,50.0,14,15,9.0,11.0,98.0,63.0,1003.2,1003.4,8.0,7.0,20.6,28.5,1,22.0,1
11004,20.5,26.0,,,,4,44.0,16,4,,35.0,,80.0,1014.9,1013.1,,8.0,,24.4,2,0.0,0
11005,22.1,32.4,0.0,7.8,11.8,4,30.0,7,5,9.0,13.0,55.0,55.0,1008.3,1004.0,1.0,3.0,27.7,30.9,0,4.4,1
11006,4.2,18.5,0.2,,,13,33.0,4,13,7.0,20.0,83.0,41.0,1014.4,1010.0,,,10.9,18.1,0,0.6,0
11007,10.5,32.3,0.0,3.4,6.4,3,87.0,3,6,24.0,35.0,26.0,10.0,1007.5,1000.2,0.0,7.0,23.4,30.0,0,0.0,0
11008,22.5,30.8,0.0,10.8,10.3,0,50.0,2,1,24.0,33.0,56.0,63.0,1018.1,1015.7,4.0,1.0,28.3,28.4,0,0.0,0
11009,2.6,16.4,0.0,2.6,5.6,14,37.0,14,7,15.0,11.0,84.0,52.0,1009.9,1008.1,6.0,6.0,8.7,14.6,0,0.2,0
11010,12.5,16.3,25.6,,,8,57.0,11,11,28.0,17.0,91.0,90.0,1022.6,1021.7,8.0,8.0,12.7,13.6,1,11.0,1
11011,14.9,22.1,4.6,,,7,46.0,6,7,26.0,17.0,89.0,48.0,1006.5,1002.7,,,15.6,20.9,1,0.0,0
11012,10.6,18.6,2.6,1.6,5.4,7,50.0,3,7,11.0,22.0,84.0,70.0,1013.4,1009.6,6.0,7.0,13.8,16.7,1,2.6,1
11013,25.7,32.9,0.0,5.8,8.1,14,41.0,13,14,17.0,28.0,70.0,55.0,1012.0,1007.7,3.0,2.0,28.5,31.2,0,0.0,0
11014,14.7,29.5,43.2,,,14,43.0,13,3,9.0,9.0,100.0,56.0,1007.7,1003.2,,,19.6,28.2,1,3.2,1
11015,11.9,21.7,0.0,,,14,70.0,14,13,22.0,31.0,36.0,46.0,1000.8,1001.1,,,19.1,16.5,0,1.8,1
11016,13.5,33.8,0.0,5.8,11.7,3,43.0,4,6,7.0,19.0,69.0,24.0,1022.6,1018.3,1.0,1.0,20.6,32.5,0,0.0,0
11017,20.2,37.1,0.0,12.0,12.5,10,54.0,9,2,20.0,11.0,54.0,14.0,1017.6,1015.7,1.0,1.0,23.6,35.5,0,0.0,0
11018,6.4,14.6,0.0,1.0,4.5,16,,3,9,4.0,9.0,80.0,63.0,1027.6,1025.1,7.0,6.0,10.8,13.6,0,0.0,0
11019,7.2,26.8,0.0,,,9,39.0,1,0,15.0,15.0,61.0,28.0,,,,,19.1,26.0,0,0.0,0
11020,12.9,21.5,0.0,6.0,10.9,14,56.0,6,14,17.0,33.0,60.0,32.0,1013.8,1012.8,6.0,4.0,13.4,18.9,0,0.0,0
11021,19.7,28.0,1.0,,,10,50.0,10,9,31.0,35.0,62.0,60.0,1015.0,1013.0,,,25.9,26.6,0,0.6,0
11022,4.6,13.3,4.4,2.2,6.2,12,59.0,12,12,28.0,35.0,68.0,60.0,1012.0,1013.8,6.0,6.0,9.2,12.5,1,2.0,1
11024,26.1,35.9,0.0,7.4,11.7,6,39.0,3,5,13.0,26.0,64.0,42.0,1009.8,1006.0,4.0,2.0,30.8,34.7,0,0.0,0
11025,4.4,17.2,0.0,2.8,8.2,14,56.0,14,14,13.0,30.0,71.0,44.0,1008.4,1005.2,1.0,2.0,12.7,15.5,0,0.0,0
11026,13.3,26.8,0.0,3.4,10.7,1,24.0,11,4,11.0,19.0,66.0,55.0,1018.4,1014.9,1.0,1.0,21.9,25.7,0,0.0,0
11027,11.8,29.7,0.0,6.0,7.5,6,65.0,5,6,17.0,46.0,36.0,9.0,1016.3,1012.1,0.0,0.0,17.8,29.2,0,0.0,0
11028,19.4,25.4,1.4,5.2,5.0,10,44.0,9,9,33.0,30.0,77.0,66.0,1022.3,1022.7,6.0,7.0,21.3,22.9,1,0.0,0
11029,6.8,17.1,0.0,3.8,9.6,13,33.0,7,15,17.0,20.0,66.0,63.0,1010.7,1005.7,6.0,6.0,10.4,15.3,0,7.0,1
11030,4.2,17.6,0.0,1.6,5.7,4,17.0,0,9,7.0,6.0,76.0,45.0,1025.7,1023.2,1.0,7.0,9.8,17.4,0,0.0,0
11031,14.9,18.6,0.0,2.4,8.7,8,39.0,9,10,17.0,17.0,73.0,69.0,1025.3,1023.1,7.0,3.0,16.9,17.5,0,0.0,0
11032,5.0,14.4,0.2,1.4,9.1,0,39.0,0,2,7.0,17.0,87.0,77.0,1032.8,1031.5,6.0,8.0,9.3,13.3,0,0.0,0
11034,11.5,19.8,3.4,2.6,5.4,11,33.0,16,11,0.0,19.0,96.0,61.0,1016.3,1015.3,7.0,7.0,11.9,17.3,1,1.2,1
11035,17.0,18.9,9.0,4.2,0.0,11,22.0,11,11,11.0,7.0,100.0,100.0,1009.6,1011.0,8.0,8.0,17.6,17.6,1,2.0,1
11036,1.0,13.4,0.0,1.6,4.5,5,33.0,16,0,0.0,2.0,97.0,71.0,1024.5,1018.8,6.0,3.0,4.6,13.0,0,0.0,0
11037,9.7,22.2,0.0,9.6,12.3,13,26.0,12,5,7.0,6.0,38.0,35.0,1016.4,1013.1,0.0,0.0,16.7,21.5,0,0.0,0
11038,14.4,28.8,0.0,4.8,9.7,5,28.0,16,3,0.0,11.0,74.0,57.0,1015.8,1011.6,3.0,5.0,22.9,27.0,0,0.0,0
11039,12.5,26.2,0.0,,,16,,7,4,2.0,4.0,61.0,51.0,,,1.0,5.0,20.5,25.5,0,0.0,0
11040,16.6,26.6,0.0,9.6,13.3,8,37.0,8,8,26.0,24.0,55.0,39.0,1012.9,1009.6,3.0,1.0,20.7,25.9,0,0.0,0
11041,22.7,29.1,131.4,,0.0,13,126.0,14,14,31.0,33.0,95.0,94.0,1003.7,1004.0,8.0,8.0,26.2,26.5,1,28.8,1
11042,14.5,20.8,0.0,,,6,24.0,16,5,0.0,13.0,73.0,69.0,1026.0,1023.1,,3.0,18.2,18.9,0,0.0,0
11043,16.0,24.9,0.0,,,11,37.0,1,9,13.0,20.0,67.0,54.0,1022.3,1018.5,,,20.1,23.8,0,0.0,0
11044,8.1,17.7,0.6,,7.3,13,22.0,1,14,7.0,9.0,75.0,58.0,1025.7,1023.7,5.0,7.0,12.6,16.8,0,0.0,0
11045,1.6,15.6,0.0,2.2,,15,57.0,10,5,11.0,7.0,72.0,46.0,1027.3,1024.8,1.0,3.0,10.0,14.2,0,0.0,0
11046,14.5,23.8,0.0,6.8,10.5,2,31.0,4,1,6.0,17.0,54.0,67.0,1019.4,1015.7,4.0,6.0,20.5,19.2,0,0.0,0
11047,17.0,24.8,0.0,,,2,20.0,12,0,2.0,9.0,81.0,63.0,1018.5,1016.2,,,18.8,22.7,0,0.6,0
11048,13.0,26.2,0.0,10.4,,1,31.0,2,1,15.0,7.0,42.0,25.0,1018.8,1015.7,0.0,1.0,17.9,24.8,0,0.0,0
11049,2.0,21.1,0.0,4.0,10.3,2,26.0,3,0,2.0,11.0,51.0,19.0,1021.9,1018.5,2.0,0.0,10.3,20.4,0,0.0,0
11050,22.2,29.4,0.6,6.2,7.7,4,41.0,10,1,19.0,31.0,57.0,64.0,1015.5,1013.0,2.0,5.0,26.4,27.5,0,0.0,0
11051,-1.8,15.1,0.0,1.8,9.2,7,31.0,5,7,7.0,15.0,81.0,35.0,1026.9,1024.4,0.0,0.0,3.9,14.6,0,0.0,0
11052,18.3,22.4,17.8,,,16,,6,12,13.0,19.0,99.0,99.0,1010.7,1010.6,7.0,8.0,19.7,18.2,1,1.8,1
11053,13.9,31.1,0.0,8.2,10.9,0,57.0,1,0,26.0,24.0,47.0,24.0,1021.5,1016.8,1.0,3.0,16.6,29.6,0,0.0,0
11054,1.8,14.8,2.8,,,9,33.0,10,10,9.0,17.0,65.0,43.0,,,,,9.4,13.5,1,0.0,0
11055,5.3,22.6,0.0,,,4,20.0,16,4,0.0,13.0,99.0,53.0,1021.6,1015.1,,,9.6,21.0,0,1.6,1
11056,14.0,23.1,0.0,5.0,11.5,9,35.0,2,9,9.0,22.0,76.0,53.0,1019.5,1016.2,6.0,1.0,16.7,22.1,0,0.0,0
11057,-0.5,16.7,0.0,0.8,8.6,7,50.0,8,4,6.0,11.0,100.0,49.0,1028.3,1024.5,0.0,1.0,2.9,16.4,0,0.2,0
11058,-1.6,1.9,2.6,,,12,57.0,15,13,15.0,20.0,98.0,90.0,,,,,0.0,1.1,1,0.0,0
11059,12.0,20.7,4.8,3.4,11.3,8,48.0,11,11,17.0,28.0,88.0,62.0,1005.9,1008.5,,,15.2,19.4,1,0.2,0
11060,18.9,24.5,16.4,0.2,,4,41.0,10,0,9.0,15.0,97.0,81.0,1023.2,1021.5,,,20.8,22.5,1,6.8,1
11061,5.9,18.6,0.0,,,5,24.0,2,1,6.0,15.0,75.0,52.0,1019.0,1015.7,1.0,5.0,10.5,17.9,0,0.2,0
11062,11.5,14.8,17.6,,,9,56.0,12,11,19.0,11.0,98.0,98.0,,,,,12.4,11.8,1,25.8,1
11063,22.1,33.4,7.8,5.6,7.2,7,35.0,14,1,4.0,13.0,64.0,61.0,1011.7,1007.0,6.0,7.0,28.0,31.0,1,12.4,1
11064,19.6,22.7,0.0,7.4,1.6,4,31.0,6,0,6.0,19.0,84.0,80.0,1013.0,1010.2,,,20.9,22.0,0,1.4,1
11065,16.0,30.0,1.8,,,4,31.0,6,1,4.0,4.0,81.0,42.0,,,,,22.2,28.1,1,0.0,0
11066,5.7,12.7,7.0,2.8,3.2,12,56.0,15,10,26.0,28.0,88.0,71.0,1019.2,1021.0,7.0,7.0,7.1,10.2,1,6.6,1
11067,5.0,9.9,1.0,,,12,37.0,12,12,19.0,19.0,82.0,63.0,1015.8,1014.6,6.0,8.0,6.8,9.5,0,0.0,0
11068,17.7,33.7,0.0,8.2,,1,39.0,4,5,19.0,7.0,61.0,26.0,1015.0,1010.5,6.0,6.0,22.1,32.3,0,7.8,1
11069,13.8,20.8,10.8,,9.8,12,56.0,8,11,19.0,24.0,64.0,55.0,1010.4,1011.6,,,17.8,19.6,1,0.6,0
11070,6.8,18.0,0.0,1.4,4.4,13,37.0,4,13,9.0,22.0,97.0,55.0,1017.2,1016.6,6.0,6.0,10.6,16.9,0,76.6,1
11071,16.1,32.0,0.0,9.0,10.8,4,37.0,4,0,15.0,15.0,49.0,26.0,1021.8,1017.9,1.0,6.0,23.5,31.0,0,0.0,0
11072,12.6,22.0,0.0,,,7,39.0,7,13,30.0,22.0,61.0,45.0,1012.2,1009.9,,,16.5,21.2,0,0.0,0
11073,17.2,24.1,2.6,1.8,6.7,0,31.0,0,0,11.0,17.0,70.0,64.0,1019.2,1014.6,6.0,4.0,20.7,22.2,1,0.0,0
11074,7.1,18.2,0.0,,,5,17.0,16,16,0.0,0.0,97.0,61.0,,,,,11.4,18.1,0,0.2,0
11075,10.2,24.8,0.0,3.8,10.8,5,54.0,6,6,20.0,30.0,53.0,33.0,1016.6,1011.2,2.0,1.0,15.5,23.7,0,0.0,0
11076,15.2,37.9,0.0,12.0,13.1,8,31.0,0,2,17.0,7.0,16.0,11.0,1021.5,1017.5,1.0,1.0,27.0,36.1,0,0.0,0
11077,11.5,29.3,0.0,5.2,8.0,7,46.0,16,15,0.0,26.0,76.0,35.0,1013.8,1009.4,7.0,7.0,17.1,27.6,0,0.0,0
11078,11.6,20.0,0.0,4.0,10.1,16,,4,11,6.0,15.0,58.0,64.0,1024.5,1022.0,4.0,7.0,18.1,18.9,0,0.0,0
11079,6.4,20.2,0.0,,,9,28.0,0,2,13.0,13.0,73.0,46.0,1019.7,1016.3,,,13.9,19.8,0,0.2,0
11080,19.1,32.3,0.0,7.2,12.9,5,35.0,4,3,15.0,15.0,65.0,28.0,1013.4,1009.6,1.0,6.0,23.9,31.3,0,0.0,0
11081,11.0,21.0,0.0,,3.4,14,33.0,3,13,15.0,22.0,77.0,53.0,1022.0,1018.5,7.0,6.0,16.2,20.7,0,0.8,0
11082,6.9,23.5,0.0,10.2,13.0,1,43.0,2,14,11.0,9.0,38.0,24.0,1020.5,1016.1,0.0,1.0,15.1,22.4,0,0.0,0
11083,5.7,17.7,0.0,,,7,50.0,6,14,20.0,19.0,76.0,44.0,,,,,10.6,17.5,0,0.0,0
11084,10.5,18.6,7.6,3.4,4.4,13,74.0,7,14,13.0,30.0,78.0,63.0,1014.4,1011.8,6.0,4.0,14.0,17.3,1,19.6,1
11085,6.4,18.7,0.0,,10.1,15,22.0,3,15,4.0,13.0,69.0,52.0,1030.3,1028.3,,,12.9,17.8,0,0.0,0
11086,20.7,26.3,39.8,,,10,70.0,9,8,37.0,33.0,99.0,79.0,1012.4,1006.3,,,21.5,24.4,1,21.0,1
11087,4.9,18.6,0.0,0.0,,2,13.0,0,16,9.0,0.0,92.0,65.0,1030.5,1028.7,,,8.1,17.8,0,0.0,0
11088,21.4,30.8,0.0,7.6,10.1,9,39.0,10,9,17.0,26.0,66.0,55.0,1012.9,1010.1,6.0,7.0,26.7,28.4,0,0.0,0
11089,14.4,26.9,0.0,,10.5,9,39.0,9,10,11.0,15.0,59.0,33.0,1018.4,1014.4,2.0,0.0,17.4,26.6,0,0.0,0
11090,15.4,22.6,10.6,,,6,57.0,7,6,24.0,31.0,64.0,47.0,1011.8,1011.2,,,20.3,21.9,1,0.0,0
11091,15.7,20.1,0.4,6.0,1.4,8,41.0,8,9,26.0,28.0,81.0,69.0,1021.1,1019.3,6.0,6.0,17.6,18.4,0,30.6,1
11092,15.0,22.2,0.0,6.2,11.9,16,,16,16,,,56.0,56.0,1014.6,1014.4,5.0,1.0,19.0,21.2,0,0.0,0
11093,25.9,34.1,0.0,8.8,6.3,1,28.0,1,5,7.0,19.0,67.0,73.0,1003.9,1000.8,8.0,7.0,30.7,31.4,0,1.4,1
11094,15.8,20.5,0.0,5.0,0.1,12,39.0,0,8,13.0,15.0,93.0,98.0,1013.9,1013.0,8.0,8.0,18.6,17.4,0,25.8,1
11095,10.2,17.3,0.0,,,13,28.0,7,15,15.0,9.0,72.0,56.0,1015.0,1012.2,,,12.8,15.9,0,0.0,0
11096,1.0,10.7,0.0,0.8,6.6,6,37.0,7,6,19.0,11.0,80.0,58.0,1016.5,1012.0,3.0,6.0,3.4,9.9,0,0.4,0
11097,2.8,16.4,0.0,2.0,9.5,16,,1,5,9.0,9.0,72.0,47.0,1022.0,1016.6,1.0,1.0,9.1,15.8,0,0.2,0
11098,16.9,23.0,0.0,,,10,54.0,8,2,24.0,15.0,79.0,67.0,1011.6,1011.1,7.0,,17.7,21.5,0,0.0,0
11099,10.1,26.3,0.0,,,1,39.0,10,0,9.0,13.0,54.0,28.0,1014.6,1012.9,,,17.0,25.3,0,0.0,0
11100,21.9,33.7,0.0,,,5,41.0,5,3,17.0,20.0,77.0,49.0,1014.1,1011.1,,,25.4,32.0,0,3.4,1
11101,20.6,32.3,0.0,10.8,10.4,1,48.0,1,0,20.0,13.0,55.0,35.0,1021.5,1018.6,1.0,3.0,22.6,31.8,0,0.0,0
11102,21.1,30.4,0.6,1.8,5.0,5,48.0,6,5,20.0,31.0,68.0,80.0,1012.0,1007.7,3.0,7.0,26.5,26.6,0,10.2,1
11103,9.9,16.9,0.4,2.2,6.5,11,70.0,13,12,24.0,39.0,59.0,72.0,1014.8,1016.0,1.0,7.0,13.0,15.0,0,5.2,1
11104,12.0,26.6,0.0,1.8,13.6,12,39.0,15,12,6.0,20.0,77.0,48.0,1017.4,1017.1,3.0,4.0,17.7,24.7,0,0.0,0
11105,14.7,29.5,0.0,5.6,,6,50.0,1,6,9.0,22.0,65.0,30.0,1006.4,1002.3,,,17.9,29.1,0,0.0,0
11106,13.1,22.3,0.0,5.0,12.8,0,30.0,0,2,17.0,13.0,73.0,66.0,1011.8,1010.0,4.0,2.0,17.1,21.6,0,0.0,0
11107,5.3,21.1,0.2,3.6,11.0,13,33.0,16,12,0.0,19.0,79.0,40.0,1025.0,1023.1,3.0,1.0,12.6,20.1,0,0.0,0
11108,12.4,17.7,15.4,,,16,,7,12,4.0,19.0,96.0,71.0,,,7.0,8.0,13.2,17.5,1,5.8,1
11109,13.1,20.7,0.0,,,4,30.0,4,15,13.0,6.0,73.0,67.0,1014.6,1010.9,,,16.3,19.4,0,0.0,0
11110,0.9,10.4,1.0,0.2,8.3,6,28.0,7,3,17.0,9.0,76.0,54.0,1028.9,1028.1,1.0,1.0,3.2,9.6,0,0.0,0
11111,7.5,32.1,0.0,,,8,52.0,12,8,17.0,24.0,53.0,34.0,,,,,22.6,27.8,0,1.0,0
11112,6.6,18.6,0.0,2.2,3.9,15,28.0,15,15,7.0,13.0,85.0,36.0,1022.2,1018.7,7.0,7.0,9.7,17.2,0,0.0,0
11113,11.6,25.4,0.0,,,15,33.0,11,12,4.0,20.0,80.0,48.0,1021.9,1017.7,,,17.5,22.8,0,0.0,0
11114,11.5,29.6,0.0,,,9,52.0,2,6,19.0,13.0,71.0,29.0,1018.5,1015.1,0.0,,15.3,27.1,0,0.0,0
11115,17.8,23.5,0.0,,,16,,9,4,11.0,7.0,66.0,59.0,,,6.0,5.0,19.2,23.2,0,0.0,0
11116,10.5,19.1,0.2,1.2,4.5,8,28.0,2,12,2.0,15.0,86.0,55.0,1023.5,1019.6,8.0,3.0,12.2,18.7,0,0.0,0
11117,10.2,14.4,0.0,2.2,0.2,15,24.0,7,13,9.0,11.0,66.0,69.0,1032.3,1030.1,7.0,7.0,11.6,13.9,0,0.0,0
11118,8.0,13.8,0.6,3.6,3.8,13,39.0,3,3,19.0,20.0,79.0,71.0,1003.9,1002.1,6.0,7.0,10.6,12.7,0,8.6,1
11119,4.3,14.6,0.0,1.0,8.2,15,22.0,14,11,13.0,15.0,76.0,51.0,1022.8,1020.9,2.0,1.0,6.6,13.1,0,0.0,0
11121,19.1,23.7,0.6,6.4,0.9,0,39.0,2,0,20.0,24.0,75.0,70.0,1018.1,1016.2,8.0,8.0,20.8,21.5,0,0.0,0
11122,2.6,19.8,0.2,,,15,22.0,16,7,0.0,11.0,89.0,50.0,,,,,8.1,17.9,0,0.0,0
11123,17.0,23.8,8.6,2.2,5.0,12,31.0,15,8,19.0,13.0,86.0,73.0,1025.0,1022.5,7.0,7.0,20.7,22.7,1,8.8,1
11124,6.8,24.6,0.0,4.2,8.9,14,39.0,4,0,15.0,13.0,83.0,62.0,1012.0,1008.6,1.0,2.0,14.9,23.4,0,5.4,1
11125,16.8,28.4,0.0,5.4,10.6,0,28.0,7,1,13.0,22.0,67.0,56.0,1023.0,1019.1,1.0,1.0,21.0,25.8,0,0.0,0
11126,8.1,32.0,0.0,,,9,50.0,3,9,17.0,31.0,29.0,49.0,1013.5,1015.6,,,24.0,22.6,0,0.0,0
11127,22.4,31.8,0.0,4.6,10.6,14,33.0,11,14,4.0,26.0,71.0,57.0,1012.1,1007.9,2.0,1.0,27.4,30.5,0,0.0,0
11128,4.4,15.5,0.2,,,7,41.0,14,7,7.0,19.0,71.0,43.0,1008.7,1006.6,,,9.2,13.7,0,0.0,0
11129,8.1,12.5,10.8,0.6,0.4,8,26.0,11,2,17.0,19.0,82.0,74.0,1018.3,1014.7,8.0,8.0,9.8,12.0,1,0.8,0
11130,9.4,21.4,6.8,,,8,41.0,10,11,19.0,24.0,64.0,35.0,1006.0,1006.0,,,14.2,19.2,1,0.0,0
11131,4.7,14.8,4.4,0.6,4.4,12,22.0,7,15,9.0,11.0,90.0,66.0,1019.8,1018.4,4.0,6.0,8.2,12.5,1,0.0,0
11132,9.0,19.2,0.0,,,16,,13,16,24.0,,61.0,,,,,,10.8,,0,0.0,0
11133,21.3,29.9,26.4,7.6,8.4,9,57.0,10,9,28.0,46.0,61.0,81.0,1014.3,1011.5,2.0,7.0,27.8,25.2,1,3.4,1
11134,22.6,40.2,0.0,,,8,83.0,6,16,22.0,,43.0,,1008.2,,,,32.3,,0,0.6,0
11135,27.0,31.4,1.6,6.0,3.7,14,35.0,6,14,15.0,26.0,87.0,67.0,1007.1,1004.3,6.0,5.0,27.1,30.7,1,0.4,0
11136,15.2,21.2,0.0,,,16,,7,7,37.0,37.0,26.0,23.0,,,3.0,2.0,19.0,20.5,0,0.0,0
11137,19.2,19.7,4.2,5.0,0.0,16,,11,9,19.0,17.0,68.0,84.0,1018.9,1018.4,8.0,8.0,19.4,19.2,1,9.0,1
11138,7.2,13.8,0.0,2.0,7.3,12,50.0,15,11,24.0,24.0,64.0,57.0,1009.6,1013.2,6.0,,9.6,11.8,0,0.0,0
11139,5.4,18.5,0.0,,,9,48.0,10,9,26.0,24.0,66.0,55.0,1024.5,1020.7,5.0,,11.6,17.5,0,0.0,0
11140,8.3,29.1,0.0,6.4,9.0,6,33.0,1,3,9.0,11.0,67.0,41.0,1016.3,1011.9,,,15.3,26.4,0,0.4,0
11141,-0.9,18.1,0.0,,,12,41.0,16,5,0.0,11.0,73.0,31.0,1020.8,1017.5,,,7.7,17.1,0,0.0,0
11142,4.1,15.0,0.0,1.4,0.7,3,20.0,13,10,9.0,17.0,77.0,77.0,1026.9,1026.1,7.0,7.0,7.5,12.6,0,0.0,0
11143,11.2,22.9,0.0,4.8,7.4,0,39.0,10,10,20.0,11.0,52.0,32.0,1011.7,1010.6,2.0,6.0,15.7,21.5,0,0.0,0
11144,12.9,23.2,0.0,7.6,8.7,15,37.0,9,12,9.0,24.0,60.0,50.0,1011.5,1009.7,7.0,1.0,17.7,21.9,0,0.0,0
11145,18.9,31.0,0.0,8.4,10.8,4,35.0,8,1,6.0,28.0,56.0,55.0,1014.2,1009.9,0.0,3.0,26.9,29.4,0,0.0,0
11146,20.0,34.2,0.0,,,16,,4,9,15.0,11.0,61.0,43.0,,,0.0,0.0,24.8,33.2,0,0.0,0
11147,10.6,16.2,0.0,,,14,39.0,2,5,7.0,4.0,74.0,86.0,1008.9,1002.4,8.0,8.0,14.9,15.1,0,20.0,1
11148,6.9,18.2,0.0,,,2,43.0,0,9,15.0,30.0,66.0,69.0,1027.7,1024.4,,,14.0,16.4,0,0.0,0
11149,7.0,23.3,5.8,7.6,12.4,1,52.0,2,0,15.0,15.0,47.0,30.0,1022.9,1021.3,1.0,1.0,15.3,22.4,1,0.0,0
11150,24.8,31.5,0.0,5.4,3.4,9,48.0,10,2,19.0,28.0,63.0,60.0,1008.6,1006.2,5.0,6.0,28.7,30.3,0,9.8,1
11151,13.6,29.0,0.0,7.2,9.3,10,33.0,4,8,15.0,17.0,32.0,22.0,1017.9,1012.8,5.0,3.0,22.0,28.0,0,0.0,0
11152,12.2,30.5,0.0,10.0,10.3,1,39.0,16,5,0.0,19.0,40.0,29.0,1009.8,1006.8,5.0,7.0,21.2,28.3,0,0.0,0
11153,11.8,25.5,0.0,,,9,57.0,2,11,33.0,15.0,80.0,68.0,1013.4,1011.8,3.0,,15.5,24.0,0,0.0,0
11154,21.5,27.3,0.0,,,11,43.0,15,2,7.0,11.0,74.0,74.0,1008.4,1007.7,,,24.5,26.3,0,0.0,0
11155,24.4,33.8,0.2,3.4,10.5,0,31.0,1,4,17.0,17.0,74.0,51.0,1009.9,1007.2,1.0,7.0,28.0,32.6,0,0.0,0
11156,-1.4,17.2,0.0,,,16,,3,6,4.0,6.0,81.0,36.0,1022.6,1018.2,,,5.6,16.5,0,0.0,0
11157,20.3,37.5,0.0,18.8,12.8,9,41.0,2,10,19.0,24.0,12.0,9.0,1011.3,1007.1,1.0,1.0,30.4,36.6,0,0.0,0
11158,9.2,14.6,0.4,1.6,,14,39.0,1,4,15.0,19.0,86.0,90.0,1012.0,1006.1,7.0,7.0,13.2,14.3,0,7.2,1
11159,1.3,11.9,0.4,1.0,8.7,4,26.0,5,5,7.0,11.0,88.0,60.0,1026.6,1023.5,1.0,6.0,6.0,11.7,0,0.0,0
11160,8.4,24.1,0.0,6.0,5.5,4,72.0,1,1,24.0,39.0,43.0,34.0,1012.1,998.2,5.0,5.0,15.7,23.5,0,7.2,1
11161,11.0,27.4,0.0,,,7,35.0,3,9,19.0,15.0,35.0,51.0,1020.6,1016.0,,,20.4,23.1,0,0.0,0
11162,1.9,15.3,0.0,,,10,20.0,0,9,4.0,9.0,96.0,43.0,1015.4,1016.0,,,5.3,14.5,0,0.0,0
11163,8.0,19.0,0.0,6.8,7.8,8,35.0,9,8,19.0,19.0,63.0,45.0,1029.6,1026.6,0.0,7.0,13.7,17.1,0,0.0,0
11164,8.7,21.5,4.2,0.6,13.7,9,33.0,12,12,11.0,13.0,85.0,46.0,1018.0,1016.7,7.0,7.0,13.8,19.8,1,0.2,0
